redemption_id,customer_id,campaign_id,offer_type,redemption_date,redemption_value_usd
RDM000340,ACQ000510,CMP00002,Dining Rewards Boost,2025-02-16,174.06
RDM000341,ACQ000512,CMP00002,Dining Rewards Boost,2025-03-09,255.56
RDM000342,ACQ000514,CMP00002,Dining Rewards Boost,2025-02-05,199.12
RDM000343,ACQ000515,CMP00002,Dining Rewards Boost,2025-02-04,62.9
RDM000344,ACQ000517,CMP00002,Dining Rewards Boost,2025-02-13,253.29
RDM000345,ACQ000518,CMP00002,Dining Rewards Boost,2025-01-24,147.78
RDM000346,ACQ000519,CMP00002,Dining Rewards Boost,2025-03-11,237.2
RDM000347,ACQ000520,CMP00002,Dining Rewards Boost,2025-02-20,63.53
RDM000348,ACQ000521,CMP00002,Dining Rewards Boost,2025-01-16,223.9
RDM000349,ACQ000522,CMP00002,Dining Rewards Boost,2025-03-01,166.48
RDM000350,ACQ000523,CMP00002,Dining Rewards Boost,2025-02-05,204.27
RDM000351,ACQ000524,CMP00002,Dining Rewards Boost,2025-01-21,57.01
RDM000352,ACQ000525,CMP00002,Dining Rewards Boost,2025-03-04,68.29
RDM000353,ACQ000526,CMP00002,Dining Rewards Boost,2025-03-24,163.47
RDM000354,ACQ000527,CMP00002,Dining Rewards Boost,2025-03-06,216.29
RDM000355,ACQ000529,CMP00002,Dining Rewards Boost,2025-03-04,58.83
RDM000356,ACQ000530,CMP00002,Dining Rewards Boost,2025-03-08,157.18
RDM000357,ACQ000532,CMP00002,Dining Rewards Boost,2025-03-04,99.05
RDM000358,ACQ000533,CMP00002,Dining Rewards Boost,2025-03-03,54.41
RDM000359,ACQ000535,CMP00002,Dining Rewards Boost,2025-02-24,273.23
RDM000360,ACQ000536,CMP00002,Dining Rewards Boost,2025-02-12,195.9
RDM000361,ACQ000537,CMP00002,Dining Rewards Boost,2025-02-03,267.82
RDM000362,ACQ000539,CMP00002,Dining Rewards Boost,2025-02-04,220.76
RDM000363,ACQ000540,CMP00002,Dining Rewards Boost,2025-01-17,180.73
RDM000364,ACQ000541,CMP00002,Dining Rewards Boost,2025-01-15,183.73
RDM000365,ACQ000543,CMP00002,Dining Rewards Boost,2025-03-07,91.4
RDM000366,ACQ000544,CMP00002,Dining Rewards Boost,2025-02-16,221.68
RDM000367,ACQ000545,CMP00002,Dining Rewards Boost,2025-01-05,115.0
RDM000368,ACQ000546,CMP00002,Dining Rewards Boost,2025-01-23,108.76
RDM000369,ACQ000547,CMP00002,Dining Rewards Boost,2025-03-07,68.14
RDM000370,ACQ000548,CMP00002,Dining Rewards Boost,2025-02-03,228.74
RDM000371,ACQ000549,CMP00002,Dining Rewards Boost,2025-03-09,299.11
RDM000372,ACQ000550,CMP00002,Dining Rewards Boost,2025-02-27,148.66
RDM000373,ACQ000551,CMP00002,Dining Rewards Boost,2025-02-13,233.99
RDM000374,ACQ000552,CMP00002,Dining Rewards Boost,2025-02-08,190.79
RDM000375,ACQ000554,CMP00002,Dining Rewards Boost,2025-03-05,189.0
RDM000376,ACQ000555,CMP00002,Dining Rewards Boost,2025-02-21,136.26
RDM000377,ACQ000556,CMP00002,Dining Rewards Boost,2025-02-25,214.6
RDM000378,ACQ000558,CMP00002,Dining Rewards Boost,2025-02-20,299.39
RDM000379,ACQ000560,CMP00002,Dining Rewards Boost,2025-02-17,95.43
RDM000380,ACQ000561,CMP00002,Dining Rewards Boost,2025-02-23,108.63
RDM000381,ACQ000562,CMP00002,Dining Rewards Boost,2025-02-17,115.12
RDM000382,ACQ000565,CMP00002,Dining Rewards Boost,2025-01-12,197.94
RDM000383,ACQ000566,CMP00002,Dining Rewards Boost,2025-03-18,123.55
RDM000384,ACQ000567,CMP00002,Dining Rewards Boost,2025-01-28,223.46
RDM000385,ACQ000568,CMP00002,Dining Rewards Boost,2025-01-26,194.02
RDM000386,ACQ000569,CMP00002,Dining Rewards Boost,2025-02-16,63.28
RDM000387,ACQ000570,CMP00002,Dining Rewards Boost,2025-02-05,76.87
RDM000388,ACQ000571,CMP00002,Dining Rewards Boost,2025-01-30,253.4
RDM000389,ACQ000572,CMP00002,Dining Rewards Boost,2025-03-22,155.3
RDM000390,ACQ000574,CMP00002,Dining Rewards Boost,2025-01-28,239.41
RDM000391,ACQ000575,CMP00002,Dining Rewards Boost,2025-02-13,94.94
RDM000392,ACQ000576,CMP00002,Dining Rewards Boost,2025-03-10,69.49
RDM000393,ACQ000577,CMP00002,Dining Rewards Boost,2025-01-14,66.31
RDM000394,ACQ000578,CMP00002,Dining Rewards Boost,2025-02-06,112.19
RDM000395,ACQ000579,CMP00002,Dining Rewards Boost,2025-03-11,223.18
RDM000396,ACQ000581,CMP00002,Dining Rewards Boost,2025-02-05,227.05
RDM000397,ACQ000584,CMP00002,Dining Rewards Boost,2025-03-27,74.48
RDM000398,ACQ000585,CMP00002,Dining Rewards Boost,2025-03-04,130.54
RDM000399,ACQ000586,CMP00002,Dining Rewards Boost,2025-03-08,151.91
RDM000400,ACQ000588,CMP00002,Dining Rewards Boost,2025-02-01,61.79
RDM000401,ACQ000589,CMP00002,Dining Rewards Boost,2025-02-03,189.08
RDM000402,ACQ000590,CMP00002,Dining Rewards Boost,2025-03-12,93.34
RDM000403,ACQ000591,CMP00002,Dining Rewards Boost,2025-03-19,215.22
RDM000404,ACQ000592,CMP00002,Dining Rewards Boost,2025-03-14,112.5
RDM000405,ACQ000593,CMP00002,Dining Rewards Boost,2025-03-15,289.29
RDM000406,ACQ000594,CMP00002,Dining Rewards Boost,2025-02-24,202.37
RDM000407,ACQ000598,CMP00002,Dining Rewards Boost,2025-03-12,95.6
RDM000408,ACQ000599,CMP00002,Dining Rewards Boost,2025-03-11,135.81
RDM000409,ACQ000601,CMP00002,Dining Rewards Boost,2025-02-28,186.05
RDM000410,ACQ000602,CMP00002,Dining Rewards Boost,2025-03-19,284.85
RDM000411,ACQ000603,CMP00002,Dining Rewards Boost,2025-03-09,99.19
RDM000412,ACQ000604,CMP00002,Dining Rewards Boost,2025-02-14,273.72
RDM000413,ACQ000605,CMP00002,Dining Rewards Boost,2025-03-05,260.35
RDM000414,ACQ000608,CMP00002,Dining Rewards Boost,2025-02-07,162.17
RDM000415,ACQ000609,CMP00002,Dining Rewards Boost,2025-03-01,239.17
RDM000416,ACQ000610,CMP00002,Dining Rewards Boost,2025-02-21,169.98
RDM000417,ACQ000613,CMP00002,Dining Rewards Boost,2025-02-24,248.06
RDM000418,ACQ000615,CMP00002,Dining Rewards Boost,2025-01-12,232.64
RDM000419,ACQ000617,CMP00002,Dining Rewards Boost,2025-02-13,299.48
RDM000420,ACQ000618,CMP00002,Dining Rewards Boost,2025-02-06,86.35
RDM000421,ACQ000620,CMP00002,Dining Rewards Boost,2025-02-05,257.95
RDM000422,ACQ000621,CMP00002,Dining Rewards Boost,2025-01-21,239.12
RDM000423,ACQ000623,CMP00002,Dining Rewards Boost,2025-03-23,186.48
RDM000424,ACQ000624,CMP00002,Dining Rewards Boost,2025-02-18,134.83
RDM000425,ACQ000625,CMP00002,Dining Rewards Boost,2025-02-02,263.79
RDM000426,ACQ000626,CMP00002,Dining Rewards Boost,2025-03-12,64.88
RDM000427,ACQ000627,CMP00002,Dining Rewards Boost,2025-03-21,246.52
RDM000428,ACQ000629,CMP00002,Dining Rewards Boost,2025-02-14,147.3
RDM000429,ACQ000630,CMP00002,Dining Rewards Boost,2025-01-21,199.27
RDM000430,ACQ000631,CMP00002,Dining Rewards Boost,2025-02-19,213.44
RDM000431,ACQ000633,CMP00002,Dining Rewards Boost,2025-02-07,232.38
RDM000432,ACQ000634,CMP00002,Dining Rewards Boost,2025-02-25,169.07
RDM000433,ACQ000636,CMP00002,Dining Rewards Boost,2025-03-15,142.39
RDM000434,ACQ000637,CMP00002,Dining Rewards Boost,2025-02-13,238.62
RDM000435,ACQ000640,CMP00002,Dining Rewards Boost,2025-02-25,232.77
RDM000436,ACQ000641,CMP00002,Dining Rewards Boost,2025-03-02,279.79
RDM000437,ACQ000644,CMP00002,Dining Rewards Boost,2025-03-02,133.37
RDM000438,ACQ000645,CMP00002,Dining Rewards Boost,2025-01-22,80.56
RDM000439,ACQ000646,CMP00002,Dining Rewards Boost,2025-02-17,122.17
RDM000440,ACQ000647,CMP00002,Dining Rewards Boost,2025-02-26,241.03
RDM000441,ACQ000648,CMP00002,Dining Rewards Boost,2025-02-27,293.43
RDM000442,ACQ000649,CMP00002,Dining Rewards Boost,2025-01-20,219.12
RDM000443,ACQ000651,CMP00002,Dining Rewards Boost,2025-01-10,291.73
RDM000444,ACQ000653,CMP00002,Dining Rewards Boost,2025-01-30,133.3
RDM000445,ACQ000655,CMP00002,Dining Rewards Boost,2025-01-12,115.62
RDM000446,ACQ000656,CMP00002,Dining Rewards Boost,2025-02-01,133.05
RDM000447,ACQ000657,CMP00002,Dining Rewards Boost,2025-03-21,101.57
RDM000448,ACQ000658,CMP00002,Dining Rewards Boost,2025-02-04,251.2
RDM000449,ACQ000659,CMP00002,Dining Rewards Boost,2025-01-19,298.27
RDM000450,ACQ000660,CMP00002,Dining Rewards Boost,2025-02-11,223.52
RDM000451,ACQ000662,CMP00002,Dining Rewards Boost,2025-02-23,281.24
RDM000452,ACQ000663,CMP00002,Dining Rewards Boost,2025-01-16,229.62
RDM000453,ACQ000664,CMP00002,Dining Rewards Boost,2025-02-14,106.29
RDM000454,ACQ000665,CMP00002,Dining Rewards Boost,2025-02-28,100.47
RDM000455,ACQ000666,CMP00002,Dining Rewards Boost,2025-03-10,95.77
RDM000456,ACQ000668,CMP00002,Dining Rewards Boost,2025-02-24,248.27
RDM000457,ACQ000669,CMP00002,Dining Rewards Boost,2025-02-05,145.7
RDM000458,ACQ000671,CMP00002,Dining Rewards Boost,2025-02-03,211.39
RDM000459,ACQ000672,CMP00002,Dining Rewards Boost,2025-03-23,97.97
RDM000460,ACQ000673,CMP00002,Dining Rewards Boost,2025-02-08,67.17
RDM000461,ACQ000674,CMP00002,Dining Rewards Boost,2025-03-07,86.96
RDM000462,ACQ000675,CMP00002,Dining Rewards Boost,2025-02-24,236.66
RDM000463,ACQ000676,CMP00002,Dining Rewards Boost,2025-01-31,100.36
RDM000464,ACQ000677,CMP00002,Dining Rewards Boost,2025-01-21,76.64
RDM000465,ACQ000678,CMP00002,Dining Rewards Boost,2025-03-12,66.02
RDM000466,ACQ000679,CMP00002,Dining Rewards Boost,2025-02-27,64.75
RDM000467,ACQ000681,CMP00002,Dining Rewards Boost,2025-01-24,101.42
RDM000468,ACQ000682,CMP00002,Dining Rewards Boost,2025-01-29,202.26
RDM000469,ACQ000685,CMP00002,Dining Rewards Boost,2025-01-23,118.95
RDM000470,ACQ000686,CMP00002,Dining Rewards Boost,2025-02-21,75.82
RDM000471,ACQ000687,CMP00002,Dining Rewards Boost,2025-02-21,265.45
RDM000472,ACQ000690,CMP00002,Dining Rewards Boost,2025-02-18,159.01
RDM000473,ACQ000691,CMP00002,Dining Rewards Boost,2025-03-03,56.75
RDM000474,ACQ000692,CMP00002,Dining Rewards Boost,2025-02-16,160.53
RDM000475,ACQ000693,CMP00002,Dining Rewards Boost,2025-03-01,138.24
RDM000476,ACQ000694,CMP00002,Dining Rewards Boost,2025-02-07,166.7
RDM000477,ACQ000696,CMP00002,Dining Rewards Boost,2025-02-18,297.24
RDM000478,ACQ000697,CMP00002,Dining Rewards Boost,2025-03-02,124.84
RDM000479,ACQ000698,CMP00002,Dining Rewards Boost,2025-02-18,217.9
RDM000480,ACQ000703,CMP00002,Dining Rewards Boost,2025-01-25,78.14
RDM000481,ACQ000704,CMP00002,Dining Rewards Boost,2025-02-18,257.47
RDM000482,ACQ000706,CMP00002,Dining Rewards Boost,2025-01-22,73.57
RDM000483,ACQ000707,CMP00002,Dining Rewards Boost,2025-02-19,267.57
RDM000484,ACQ000709,CMP00002,Dining Rewards Boost,2025-03-08,219.95
RDM000485,ACQ000710,CMP00002,Dining Rewards Boost,2025-02-09,292.21
RDM000486,ACQ000715,CMP00002,Dining Rewards Boost,2025-01-30,289.01
RDM000487,ACQ000716,CMP00002,Dining Rewards Boost,2025-01-16,273.89
RDM000488,ACQ000717,CMP00002,Dining Rewards Boost,2025-02-05,261.85
RDM000489,ACQ000718,CMP00002,Dining Rewards Boost,2025-01-11,86.03
RDM000490,ACQ000720,CMP00002,Dining Rewards Boost,2025-02-18,78.53
RDM000491,ACQ000721,CMP00002,Dining Rewards Boost,2025-02-10,87.3
RDM000492,ACQ000723,CMP00002,Dining Rewards Boost,2025-03-08,155.22
RDM000493,ACQ000725,CMP00002,Dining Rewards Boost,2025-02-12,152.84
RDM000494,ACQ000726,CMP00002,Dining Rewards Boost,2025-02-07,134.81
RDM000495,ACQ000727,CMP00002,Dining Rewards Boost,2025-03-24,123.21
RDM000496,ACQ000728,CMP00002,Dining Rewards Boost,2025-02-21,50.32
RDM000497,ACQ000729,CMP00002,Dining Rewards Boost,2025-02-02,172.39
RDM000498,ACQ000730,CMP00002,Dining Rewards Boost,2025-01-19,249.63
RDM000499,ACQ000733,CMP00002,Dining Rewards Boost,2025-02-26,146.25
RDM000500,ACQ000734,CMP00002,Dining Rewards Boost,2025-03-12,189.01
RDM000501,ACQ000736,CMP00002,Dining Rewards Boost,2025-01-29,192.92
RDM000502,ACQ000737,CMP00002,Dining Rewards Boost,2025-03-18,72.83
RDM000503,ACQ000738,CMP00002,Dining Rewards Boost,2025-02-28,195.53
RDM000504,ACQ000739,CMP00002,Dining Rewards Boost,2025-03-07,97.6
RDM000505,ACQ000740,CMP00002,Dining Rewards Boost,2025-01-28,93.88
RDM000506,ACQ000743,CMP00002,Dining Rewards Boost,2025-03-08,198.83
RDM000507,ACQ000745,CMP00002,Dining Rewards Boost,2025-01-09,279.9
RDM000508,ACQ000747,CMP00002,Dining Rewards Boost,2025-01-20,57.82
RDM000509,ACQ000748,CMP00002,Dining Rewards Boost,2025-03-28,104.53
RDM000510,ACQ000749,CMP00002,Dining Rewards Boost,2025-01-06,265.94
RDM000511,ACQ000750,CMP00002,Dining Rewards Boost,2025-03-12,166.85
RDM000512,ACQ000751,CMP00002,Dining Rewards Boost,2025-03-06,297.49
RDM000513,ACQ000752,CMP00002,Dining Rewards Boost,2025-03-23,117.64
RDM000514,ACQ000753,CMP00002,Dining Rewards Boost,2025-02-04,283.68
RDM000515,ACQ000754,CMP00002,Dining Rewards Boost,2025-03-13,223.89
RDM000516,ACQ000755,CMP00002,Dining Rewards Boost,2025-02-17,204.06
RDM000517,ACQ000756,CMP00002,Dining Rewards Boost,2025-01-19,195.47
RDM000518,ACQ000758,CMP00002,Dining Rewards Boost,2025-03-01,77.01
RDM000519,ACQ000759,CMP00002,Dining Rewards Boost,2025-02-05,264.08
RDM000520,ACQ000761,CMP00002,Dining Rewards Boost,2025-02-16,296.22
RDM000521,ACQ000762,CMP00002,Dining Rewards Boost,2025-02-22,274.12
RDM000522,ACQ000763,CMP00002,Dining Rewards Boost,2025-02-06,271.33
RDM000523,ACQ000764,CMP00002,Dining Rewards Boost,2025-02-20,197.65
RDM000524,ACQ000766,CMP00002,Dining Rewards Boost,2025-03-21,85.49
RDM000525,ACQ000768,CMP00002,Dining Rewards Boost,2025-01-27,120.88
RDM000526,ACQ000769,CMP00002,Dining Rewards Boost,2025-03-11,263.23
RDM000527,ACQ000774,CMP00002,Dining Rewards Boost,2025-02-24,258.82
RDM000528,ACQ000775,CMP00002,Dining Rewards Boost,2025-03-14,107.14
RDM000529,ACQ000777,CMP00002,Dining Rewards Boost,2025-01-15,203.0
RDM000530,ACQ000778,CMP00002,Dining Rewards Boost,2025-02-28,261.13
RDM000531,ACQ000779,CMP00002,Dining Rewards Boost,2025-02-27,157.95
RDM000532,ACQ000780,CMP00002,Dining Rewards Boost,2025-03-06,57.84
RDM000533,ACQ000784,CMP00002,Dining Rewards Boost,2025-02-07,52.69
RDM000534,ACQ000785,CMP00002,Dining Rewards Boost,2025-03-16,86.22
RDM000535,ACQ000786,CMP00002,Dining Rewards Boost,2025-02-06,89.94
RDM000536,ACQ000788,CMP00002,Dining Rewards Boost,2025-02-02,293.48
RDM000537,ACQ000789,CMP00002,Dining Rewards Boost,2025-02-10,80.06
RDM000538,ACQ000790,CMP00002,Dining Rewards Boost,2025-02-05,258.67
RDM000539,ACQ000792,CMP00002,Dining Rewards Boost,2025-02-04,156.42
RDM000540,ACQ000793,CMP00002,Dining Rewards Boost,2025-02-21,63.39
RDM000541,ACQ000795,CMP00002,Dining Rewards Boost,2025-02-05,143.4
RDM000542,ACQ000796,CMP00002,Dining Rewards Boost,2025-02-07,294.58
RDM000543,ACQ000797,CMP00002,Dining Rewards Boost,2025-02-06,139.68
RDM000544,ACQ000798,CMP00002,Dining Rewards Boost,2025-01-17,96.84
RDM000545,ACQ000801,CMP00002,Dining Rewards Boost,2025-03-26,88.65
RDM000546,ACQ000802,CMP00002,Dining Rewards Boost,2025-01-14,140.37
RDM000547,ACQ000803,CMP00002,Dining Rewards Boost,2025-02-19,156.71
RDM000548,ACQ000808,CMP00002,Dining Rewards Boost,2025-01-31,275.24
RDM000549,ACQ000809,CMP00002,Dining Rewards Boost,2025-02-13,83.94
RDM000550,ACQ000810,CMP00002,Dining Rewards Boost,2025-03-04,296.54
RDM000551,ACQ000811,CMP00002,Dining Rewards Boost,2025-02-13,100.02
RDM000552,ACQ000812,CMP00002,Dining Rewards Boost,2025-02-05,283.39
RDM000553,ACQ000814,CMP00002,Dining Rewards Boost,2025-03-03,295.49
RDM000554,ACQ000816,CMP00002,Dining Rewards Boost,2025-02-16,56.22
RDM000555,ACQ000817,CMP00002,Dining Rewards Boost,2025-01-19,113.84
RDM000556,ACQ000818,CMP00002,Dining Rewards Boost,2025-03-03,112.52
RDM000557,ACQ000819,CMP00002,Dining Rewards Boost,2025-01-30,223.48
RDM000558,ACQ000820,CMP00002,Dining Rewards Boost,2025-02-05,81.97
RDM000559,ACQ000821,CMP00002,Dining Rewards Boost,2025-01-26,194.65
RDM000560,ACQ000822,CMP00002,Dining Rewards Boost,2025-01-21,117.38
RDM000561,ACQ000823,CMP00002,Dining Rewards Boost,2025-01-09,130.87
RDM000562,ACQ000825,CMP00002,Dining Rewards Boost,2025-03-25,142.67
RDM000563,ACQ000826,CMP00002,Dining Rewards Boost,2025-01-28,92.84
RDM000564,ACQ000827,CMP00002,Dining Rewards Boost,2025-03-09,286.94
RDM000565,ACQ000828,CMP00002,Dining Rewards Boost,2025-03-30,101.43
RDM000566,ACQ000831,CMP00002,Dining Rewards Boost,2025-03-01,246.16
RDM000567,ACQ000832,CMP00002,Dining Rewards Boost,2025-02-19,243.71
RDM000568,ACQ000834,CMP00002,Dining Rewards Boost,2025-02-07,292.96
RDM000569,ACQ000835,CMP00002,Dining Rewards Boost,2025-01-14,253.77
RDM000570,ACQ000837,CMP00002,Dining Rewards Boost,2025-02-27,206.87
RDM000571,ACQ000838,CMP00002,Dining Rewards Boost,2025-01-17,148.62
RDM000572,ACQ000839,CMP00002,Dining Rewards Boost,2025-02-02,222.02
RDM000573,ACQ000840,CMP00002,Dining Rewards Boost,2025-02-15,168.62
RDM000574,ACQ000842,CMP00002,Dining Rewards Boost,2025-02-19,189.43
RDM000575,ACQ000844,CMP00002,Dining Rewards Boost,2025-02-10,94.19
RDM000576,ACQ000845,CMP00002,Dining Rewards Boost,2025-02-28,180.54
RDM000577,ACQ000846,CMP00002,Dining Rewards Boost,2025-02-11,128.97
RDM000578,ACQ000847,CMP00002,Dining Rewards Boost,2025-02-12,181.87
RDM000579,ACQ000848,CMP00002,Dining Rewards Boost,2025-03-22,211.38
RDM000580,ACQ000850,CMP00002,Dining Rewards Boost,2025-03-18,78.31
RDM000581,ACQ000853,CMP00002,Dining Rewards Boost,2025-02-09,154.34
RDM000582,ACQ000855,CMP00002,Dining Rewards Boost,2025-01-08,202.43
RDM000583,ACQ000857,CMP00002,Dining Rewards Boost,2025-02-24,58.23
RDM000584,ACQ000858,CMP00002,Dining Rewards Boost,2025-02-21,165.21
RDM000585,ACQ000860,CMP00002,Dining Rewards Boost,2025-03-27,259.07
RDM000586,ACQ000861,CMP00002,Dining Rewards Boost,2025-01-14,83.29
RDM000587,ACQ000862,CMP00002,Dining Rewards Boost,2025-02-16,236.68
RDM000588,ACQ000863,CMP00002,Dining Rewards Boost,2025-01-15,89.3
RDM000589,ACQ000864,CMP00002,Dining Rewards Boost,2025-01-19,181.46
RDM000590,ACQ000865,CMP00002,Dining Rewards Boost,2025-01-10,118.77
RDM000591,ACQ000867,CMP00002,Dining Rewards Boost,2025-02-11,89.55
RDM000592,ACQ000869,CMP00002,Dining Rewards Boost,2025-03-11,202.73
RDM000593,ACQ000870,CMP00002,Dining Rewards Boost,2025-02-10,241.95
RDM000594,ACQ000873,CMP00002,Dining Rewards Boost,2025-03-14,191.0
RDM000595,ACQ000874,CMP00002,Dining Rewards Boost,2025-03-05,128.83
RDM000596,ACQ000875,CMP00002,Dining Rewards Boost,2025-01-11,197.39
RDM000597,ACQ000876,CMP00002,Dining Rewards Boost,2025-02-18,79.93
RDM000598,ACQ000877,CMP00002,Dining Rewards Boost,2025-02-08,127.63
RDM000599,ACQ000878,CMP00002,Dining Rewards Boost,2025-03-12,139.12
RDM000600,ACQ000881,CMP00002,Dining Rewards Boost,2025-03-16,159.41
RDM000601,ACQ000884,CMP00002,Dining Rewards Boost,2025-02-01,81.67
RDM000602,ACQ000886,CMP00002,Dining Rewards Boost,2025-01-16,50.93
RDM000603,ACQ000887,CMP00002,Dining Rewards Boost,2025-02-17,78.79
RDM000604,ACQ000889,CMP00002,Dining Rewards Boost,2025-02-15,205.6
RDM000605,ACQ000890,CMP00002,Dining Rewards Boost,2025-03-12,281.02
RDM000606,ACQ000891,CMP00002,Dining Rewards Boost,2025-02-13,61.21
RDM000607,ACQ000894,CMP00002,Dining Rewards Boost,2025-02-04,229.75
RDM000608,ACQ000897,CMP00002,Dining Rewards Boost,2025-02-14,84.75
RDM000609,ACQ000898,CMP00002,Dining Rewards Boost,2025-01-30,199.66
RDM000610,ACQ000899,CMP00002,Dining Rewards Boost,2025-02-23,105.02
RDM000611,ACQ000900,CMP00002,Dining Rewards Boost,2025-02-03,288.48
RDM000612,ACQ000901,CMP00002,Dining Rewards Boost,2025-03-10,225.63
RDM000613,ACQ000902,CMP00002,Dining Rewards Boost,2025-02-27,171.12
RDM000614,ACQ000903,CMP00002,Dining Rewards Boost,2025-01-20,263.35
RDM000615,ACQ000904,CMP00002,Dining Rewards Boost,2025-01-08,209.43
RDM000616,ACQ000905,CMP00002,Dining Rewards Boost,2025-02-20,81.27
RDM000617,ACQ000906,CMP00002,Dining Rewards Boost,2025-03-13,241.76
RDM000618,ACQ000908,CMP00002,Dining Rewards Boost,2025-01-31,259.08
RDM000619,ACQ000913,CMP00002,Dining Rewards Boost,2025-02-16,280.15
RDM000620,ACQ000914,CMP00002,Dining Rewards Boost,2025-02-01,67.23
RDM000621,ACQ000915,CMP00002,Dining Rewards Boost,2025-02-18,189.93
RDM000622,ACQ000917,CMP00002,Dining Rewards Boost,2025-02-22,143.84
RDM000623,ACQ000918,CMP00002,Dining Rewards Boost,2025-03-13,187.01
RDM000624,ACQ000919,CMP00002,Dining Rewards Boost,2025-01-10,278.56
RDM000625,ACQ000920,CMP00002,Dining Rewards Boost,2025-02-27,211.13
RDM000626,ACQ000921,CMP00002,Dining Rewards Boost,2025-02-16,216.36
RDM000627,ACQ000922,CMP00002,Dining Rewards Boost,2025-02-20,141.51
RDM000628,ACQ000923,CMP00002,Dining Rewards Boost,2025-01-24,252.86
RDM000629,ACQ000924,CMP00002,Dining Rewards Boost,2025-02-27,87.92
RDM000630,ACQ000925,CMP00002,Dining Rewards Boost,2025-02-13,133.91
RDM000631,ACQ000926,CMP00002,Dining Rewards Boost,2025-01-20,136.95
RDM000632,ACQ000927,CMP00002,Dining Rewards Boost,2025-03-05,289.04
RDM000633,ACQ000931,CMP00002,Dining Rewards Boost,2025-03-14,155.79
RDM000634,ACQ000933,CMP00002,Dining Rewards Boost,2025-02-02,236.43
RDM000635,ACQ000934,CMP00002,Dining Rewards Boost,2025-03-21,102.92
RDM000636,ACQ000937,CMP00002,Dining Rewards Boost,2025-02-28,231.71
RDM000637,ACQ000938,CMP00002,Dining Rewards Boost,2025-02-16,285.61
RDM000638,ACQ000940,CMP00002,Dining Rewards Boost,2025-02-03,270.17
RDM000639,ACQ000941,CMP00002,Dining Rewards Boost,2025-01-26,284.28
RDM000640,ACQ000942,CMP00002,Dining Rewards Boost,2025-01-23,218.04
RDM000641,ACQ000943,CMP00002,Dining Rewards Boost,2025-03-25,104.8
RDM000642,ACQ000945,CMP00002,Dining Rewards Boost,2025-02-20,76.67
RDM000643,ACQ000946,CMP00002,Dining Rewards Boost,2025-01-21,193.86
RDM000644,ACQ000948,CMP00002,Dining Rewards Boost,2025-01-31,120.44
RDM000645,ACQ000950,CMP00002,Dining Rewards Boost,2025-02-12,134.56
RDM000646,ACQ000951,CMP00002,Dining Rewards Boost,2025-02-27,293.26
RDM000647,ACQ000954,CMP00002,Dining Rewards Boost,2025-02-20,93.07
RDM000648,ACQ000955,CMP00002,Dining Rewards Boost,2025-03-02,71.55
RDM000649,ACQ000956,CMP00002,Dining Rewards Boost,2025-03-10,89.6
RDM000650,ACQ000957,CMP00002,Dining Rewards Boost,2025-03-25,88.79
RDM000651,ACQ000959,CMP00002,Dining Rewards Boost,2025-01-21,62.67
RDM000652,ACQ000960,CMP00002,Dining Rewards Boost,2025-03-01,208.03
RDM000653,ACQ000961,CMP00002,Dining Rewards Boost,2025-02-02,222.15
RDM000654,ACQ000962,CMP00002,Dining Rewards Boost,2025-02-20,101.41
RDM000655,ACQ000963,CMP00002,Dining Rewards Boost,2025-02-05,181.82
RDM000656,ACQ000964,CMP00002,Dining Rewards Boost,2025-02-08,294.37
RDM000657,ACQ000965,CMP00002,Dining Rewards Boost,2025-03-01,195.43
RDM000658,ACQ000968,CMP00002,Dining Rewards Boost,2025-01-25,92.4
RDM000659,ACQ000969,CMP00002,Dining Rewards Boost,2025-02-04,77.89
RDM000660,ACQ000970,CMP00002,Dining Rewards Boost,2025-01-26,143.29
RDM000661,ACQ000971,CMP00002,Dining Rewards Boost,2025-03-17,271.87
RDM000662,ACQ000972,CMP00002,Dining Rewards Boost,2025-02-16,107.91
RDM000663,ACQ000973,CMP00002,Dining Rewards Boost,2025-02-23,233.94
RDM000664,ACQ000974,CMP00002,Dining Rewards Boost,2025-03-12,205.09
RDM000665,ACQ000975,CMP00002,Dining Rewards Boost,2025-02-01,133.48
