customer_id,true_persona,travel,dining,grocery,online_shopping,gas,entertainment,utilities_bills
ACQ000320,Balanced Spender,127.86,138.17,133.83,129.04,128.62,151.84,141.1
ACQ000321,Online Shopper,57.75,121.69,126.53,496.81,63.19,187.18,117.86
ACQ000322,Online Shopper,64.29,130.2,118.71,582.04,67.38,194.32,127.67
ACQ000323,Everyday Essentials,63.91,122.88,360.79,133.08,261.16,68.27,250.38
ACQ000324,Everyday Essentials,59.57,121.98,363.87,139.41,267.88,58.84,257.76
ACQ000325,Dining Enthusiast,111.22,463.63,164.24,212.21,113.55,163.89,141.32
ACQ000326,Balanced Spender,162.94,165.42,166.97,171.36,173.81,173.34,168.33
ACQ000327,Online Shopper,86.04,182.78,185.71,746.1,92.74,257.04,169.0
ACQ000328,Frequent Traveler,471.77,202.2,110.04,173.07,62.88,139.7,192.38
ACQ000329,Frequent Traveler,317.97,143.21,78.37,116.24,47.69,91.09,135.44
ACQ000330,Balanced Spender,115.96,126.97,115.33,123.49,134.2,134.13,132.16
ACQ000331,Everyday Essentials,79.71,156.58,428.32,154.93,289.72,79.5,308.3
ACQ000332,Balanced Spender,162.76,168.01,154.24,171.77,170.33,188.48,174.94
ACQ000333,Balanced Spender,211.69,231.88,207.24,205.56,212.68,233.86,224.57
ACQ000334,Online Shopper,89.98,168.84,159.41,755.62,83.78,240.59,166.77
ACQ000335,Online Shopper,36.09,77.68,66.88,337.67,37.6,104.16,69.77
ACQ000336,Balanced Spender,113.41,128.59,126.9,115.58,124.97,129.78,126.93
ACQ000337,Everyday Essentials,57.25,117.68,359.6,115.88,259.47,61.13,230.02
ACQ000338,Dining Enthusiast,140.46,536.21,185.85,220.25,129.52,205.97,153.02
ACQ000339,Frequent Traveler,324.55,136.37,75.34,109.81,44.43,90.68,134.31
ACQ000340,Balanced Spender,233.57,229.17,212.55,231.47,210.08,232.62,226.83
ACQ000341,Everyday Essentials,37.8,75.49,214.58,74.6,149.58,39.91,141.53
ACQ000342,Everyday Essentials,49.64,107.76,321.16,92.64,185.83,50.61,182.76
ACQ000343,Frequent Traveler,242.84,107.08,60.42,81.73,36.78,71.96,122.72
ACQ000344,Balanced Spender,128.89,121.0,134.18,118.2,121.55,141.88,138.21
ACQ000345,Everyday Essentials,54.51,100.71,290.25,108.24,205.94,54.87,207.8
ACQ000346,Frequent Traveler,377.38,156.9,82.91,134.84,51.42,115.4,166.41
ACQ000347,Dining Enthusiast,116.73,512.61,178.81,226.96,114.93,207.9,147.05
ACQ000348,Online Shopper,68.07,137.81,129.82,563.61,60.86,197.26,133.51
ACQ000349,Dining Enthusiast,118.3,519.51,168.56,213.31,105.95,158.39,125.3
ACQ000350,Everyday Essentials,79.74,138.18,468.77,160.53,315.32,80.39,302.96
ACQ000351,Balanced Spender,244.23,247.48,235.46,273.51,228.99,259.67,258.83
ACQ000352,Frequent Traveler,580.68,234.55,124.57,195.97,73.39,177.45,245.01
ACQ000353,Frequent Traveler,350.05,159.53,83.54,128.56,55.18,111.29,143.69
ACQ000354,Dining Enthusiast,101.26,423.66,136.69,191.97,99.01,140.88,125.85
ACQ000355,Everyday Essentials,46.77,81.45,282.97,87.31,187.29,45.91,186.47
ACQ000356,Balanced Spender,272.11,250.24,247.54,237.47,259.83,280.09,270.04
ACQ000357,Balanced Spender,164.06,190.34,181.66,175.01,177.3,195.13,195.51
ACQ000358,Balanced Spender,161.53,161.29,154.15,159.02,169.31,166.31,155.71
ACQ000359,Everyday Essentials,61.61,104.89,312.72,103.42,225.43,61.21,231.73
ACQ000360,Online Shopper,84.21,164.97,165.89,730.06,93.02,261.44,165.96
ACQ000361,Balanced Spender,91.47,91.0,89.59,88.95,95.32,95.31,96.83
ACQ000362,Dining Enthusiast,115.35,546.22,161.29,195.77,112.75,161.22,145.49
ACQ000363,Everyday Essentials,30.95,64.56,177.7,58.03,122.94,30.83,123.88
ACQ000364,Online Shopper,72.8,160.33,140.95,661.73,71.23,217.76,145.97
ACQ000365,Balanced Spender,168.41,167.9,183.4,171.6,164.66,166.25,176.03
ACQ000366,Balanced Spender,144.36,166.31,160.05,169.44,159.57,178.62,173.36
ACQ000367,Online Shopper,77.45,148.97,152.87,700.8,78.84,231.98,167.16
ACQ000368,Frequent Traveler,318.45,133.77,70.72,115.29,47.46,91.27,129.78
ACQ000369,Online Shopper,45.87,96.47,97.27,423.28,49.2,146.44,93.98
ACQ000370,Frequent Traveler,480.21,208.3,119.55,188.36,68.61,135.41,205.03
ACQ000371,Balanced Spender,97.76,94.22,101.06,81.84,86.7,103.39,90.7
ACQ000372,Frequent Traveler,426.76,181.74,91.79,145.35,58.02,118.17,178.94
ACQ000373,Online Shopper,44.44,97.89,92.17,425.45,44.09,139.12,88.87
ACQ000374,Dining Enthusiast,92.96,404.01,148.86,183.74,89.31,138.63,115.81
ACQ000375,Balanced Spender,210.24,229.56,221.17,209.66,206.26,218.99,238.54
ACQ000376,Everyday Essentials,80.68,156.32,554.34,187.57,354.81,90.14,319.48
ACQ000377,Online Shopper,74.43,171.45,179.06,806.15,90.53,257.58,174.37
ACQ000378,Dining Enthusiast,129.78,596.96,192.95,242.36,128.89,173.51,155.73
ACQ000379,Everyday Essentials,45.34,90.34,268.0,101.24,190.77,51.47,198.79
ACQ000380,Frequent Traveler,269.95,111.88,65.84,105.88,38.72,73.63,133.1
ACQ000381,Everyday Essentials,92.11,190.67,556.24,154.67,356.13,82.17,347.2
ACQ000382,Everyday Essentials,28.8,62.2,196.81,59.98,135.1,32.5,124.31
ACQ000383,Dining Enthusiast,131.45,560.27,188.23,244.78,130.72,198.76,173.52
ACQ000384,Balanced Spender,158.26,160.95,160.57,156.51,156.98,185.47,166.61
ACQ000385,Frequent Traveler,599.16,254.35,123.96,208.35,79.79,162.18,240.89
ACQ000386,Everyday Essentials,48.45,101.65,307.87,97.38,195.71,50.01,187.78
ACQ000387,Frequent Traveler,518.95,218.43,114.41,191.24,78.96,159.27,220.19
ACQ000388,Online Shopper,82.97,155.05,163.94,724.08,77.27,243.72,153.21
ACQ000389,Balanced Spender,93.38,95.05,93.98,90.91,101.11,98.45,98.46
ACQ000390,Balanced Spender,199.19,189.38,180.24,192.9,188.33,218.07,203.18
ACQ000391,Frequent Traveler,352.14,151.96,86.35,118.54,48.08,106.86,133.22
ACQ000392,Frequent Traveler,350.88,149.3,79.05,116.79,48.1,92.93,154.0
ACQ000393,Online Shopper,38.28,85.63,85.51,340.1,41.75,129.7,83.84
ACQ000394,Balanced Spender,187.13,174.34,188.37,193.83,182.82,198.81,198.73
ACQ000395,Dining Enthusiast,114.06,521.4,177.2,219.38,117.33,176.76,143.86
ACQ000396,Balanced Spender,123.86,126.49,125.07,133.28,126.42,133.37,128.57
ACQ000397,Everyday Essentials,29.51,60.22,191.13,58.06,134.37,32.85,130.45
ACQ000398,Frequent Traveler,293.11,113.5,62.38,104.71,43.35,80.15,122.92
ACQ000399,Balanced Spender,158.84,161.63,166.64,147.62,161.08,175.97,176.47
ACQ000400,Online Shopper,59.68,111.51,115.81,518.06,66.57,165.73,129.9
ACQ000401,Dining Enthusiast,67.61,326.45,109.32,157.47,73.5,113.62,96.87
ACQ000402,Balanced Spender,214.5,216.97,218.38,214.74,213.72,223.32,231.63
ACQ000403,Balanced Spender,146.91,150.95,161.08,151.24,148.84,160.5,130.18
ACQ000404,Balanced Spender,91.96,110.09,92.53,103.3,106.08,106.96,110.03
ACQ000405,Online Shopper,39.65,77.12,78.49,366.71,44.74,133.34,81.07
ACQ000406,Everyday Essentials,51.2,111.12,306.68,108.56,213.01,52.68,210.06
ACQ000407,Everyday Essentials,68.81,145.93,392.34,136.53,309.36,71.53,278.94
ACQ000408,Dining Enthusiast,87.43,403.01,140.21,179.11,89.02,152.22,121.32
ACQ000409,Online Shopper,55.08,111.66,117.3,519.55,57.82,188.2,123.83
ACQ000410,Frequent Traveler,578.38,255.57,124.1,191.74,89.85,163.93,264.44
ACQ000411,Online Shopper,61.23,110.78,113.77,505.87,59.03,174.47,106.6
ACQ000412,Balanced Spender,99.57,99.77,97.0,103.16,98.67,102.43,110.2
ACQ000413,Frequent Traveler,578.2,235.72,133.04,183.94,77.48,152.13,221.08
ACQ000414,Frequent Traveler,392.18,177.19,87.68,139.54,54.69,116.39,162.06
ACQ000415,Dining Enthusiast,143.55,591.52,203.23,245.53,146.98,210.34,170.59
ACQ000416,Balanced Spender,217.49,204.26,204.5,197.56,221.15,229.93,226.28
ACQ000417,Everyday Essentials,71.45,147.48,470.08,133.49,294.68,78.75,289.33
ACQ000418,Balanced Spender,122.66,126.66,108.74,123.06,125.47,134.41,140.49
ACQ000419,Dining Enthusiast,105.82,451.18,160.1,198.72,108.1,160.31,142.98
ACQ000420,Balanced Spender,134.39,132.48,137.29,127.08,136.68,131.86,153.27
ACQ000421,Frequent Traveler,597.53,249.44,121.63,201.08,77.99,150.71,258.06
ACQ000422,Everyday Essentials,82.86,161.37,469.57,158.83,344.16,86.41,334.51
ACQ000423,Balanced Spender,184.21,182.28,174.64,184.25,186.0,199.42,184.88
ACQ000424,Balanced Spender,182.55,187.96,174.12,174.7,195.17,191.68,202.36
ACQ000425,Balanced Spender,187.26,164.73,177.55,182.63,174.43,185.61,175.42
ACQ000426,Dining Enthusiast,138.86,580.21,197.85,283.77,139.32,227.39,177.86
ACQ000427,Online Shopper,49.88,94.01,94.15,437.4,50.49,150.64,102.55
ACQ000428,Everyday Essentials,67.79,122.05,397.52,134.81,249.19,64.66,252.14
ACQ000429,Online Shopper,77.15,140.24,138.45,655.25,72.7,202.76,140.33
ACQ000430,Dining Enthusiast,129.03,587.34,203.57,230.73,136.93,209.81,168.17
ACQ000431,Online Shopper,37.64,66.51,76.82,327.26,36.1,107.29,66.12
ACQ000432,Dining Enthusiast,116.96,500.79,172.94,207.6,113.36,161.84,137.81
ACQ000433,Everyday Essentials,31.25,66.14,190.62,65.56,124.04,34.95,129.58
ACQ000434,Dining Enthusiast,102.38,463.58,159.06,197.63,105.85,157.48,141.96
ACQ000435,Balanced Spender,105.53,129.03,118.55,105.78,119.51,122.78,128.86
ACQ000436,Dining Enthusiast,113.51,474.46,153.93,202.78,116.03,168.06,133.88
ACQ000437,Balanced Spender,193.02,191.66,212.08,218.72,208.49,225.21,236.8
ACQ000438,Dining Enthusiast,48.29,212.56,67.48,95.39,48.64,67.66,60.4
ACQ000439,Dining Enthusiast,62.67,291.24,100.38,108.55,64.32,100.03,82.26
ACQ000440,Online Shopper,61.44,131.78,129.03,511.01,65.13,183.12,124.59
ACQ000441,Everyday Essentials,44.24,82.74,244.93,84.19,164.75,43.24,181.78
ACQ000442,Frequent Traveler,421.81,187.72,107.44,154.62,62.15,127.37,187.53
ACQ000443,Online Shopper,76.51,147.81,142.26,647.15,74.02,226.9,150.28
ACQ000444,Dining Enthusiast,85.79,412.21,143.19,171.27,92.27,132.88,125.19
ACQ000445,Frequent Traveler,550.78,260.74,134.19,186.45,77.31,166.44,239.78
ACQ000446,Everyday Essentials,74.34,140.48,460.52,148.79,299.61,72.23,274.94
ACQ000447,Dining Enthusiast,147.39,608.69,219.41,279.87,145.79,217.33,185.25
ACQ000448,Frequent Traveler,457.33,225.08,112.67,166.15,77.68,139.81,200.89
ACQ000449,Dining Enthusiast,78.94,375.61,119.24,150.0,80.81,132.17,101.05
ACQ000450,Online Shopper,52.06,102.87,103.35,458.59,50.67,151.45,101.36
ACQ000451,Balanced Spender,160.28,166.76,169.09,166.6,155.74,189.81,182.65
ACQ000452,Balanced Spender,144.14,143.32,147.86,152.7,136.77,158.63,162.03
ACQ000453,Online Shopper,31.15,67.22,63.44,265.81,34.84,93.2,65.55
ACQ000454,Dining Enthusiast,118.08,477.6,154.38,204.69,103.35,170.78,131.79
ACQ000455,Balanced Spender,254.31,265.9,258.12,241.02,259.33,289.37,260.56
ACQ000456,Everyday Essentials,51.84,110.73,333.16,100.26,200.89,58.1,227.17
ACQ000457,Balanced Spender,158.2,153.52,148.6,164.38,147.41,165.56,186.03
ACQ000458,Balanced Spender,97.56,89.87,94.55,100.67,98.02,102.38,108.16
ACQ000459,Dining Enthusiast,81.13,369.99,130.65,161.46,93.2,128.3,119.65
ACQ000460,Everyday Essentials,31.02,63.33,198.29,69.07,138.11,34.14,144.56
ACQ000461,Balanced Spender,227.59,232.71,256.33,255.37,264.88,261.17,266.45
ACQ000462,Everyday Essentials,58.11,121.98,329.57,116.11,254.27,60.27,252.04
ACQ000463,Dining Enthusiast,58.35,254.72,90.29,110.71,62.78,87.99,75.61
ACQ000464,Dining Enthusiast,124.18,617.75,198.38,231.26,139.25,199.51,153.45
ACQ000465,Everyday Essentials,35.08,74.16,200.9,72.11,153.75,35.93,147.57
ACQ000466,Balanced Spender,104.01,110.19,101.42,106.25,100.28,108.7,111.76
ACQ000467,Online Shopper,47.05,97.09,101.92,423.67,51.73,136.57,99.7
ACQ000468,Online Shopper,70.15,141.09,148.98,615.98,69.29,228.44,144.69
ACQ000469,Online Shopper,53.76,114.4,120.5,552.47,53.63,183.21,121.65
ACQ000470,Everyday Essentials,73.96,148.84,431.11,140.11,303.46,69.76,302.67
ACQ000471,Online Shopper,87.99,174.84,177.01,866.17,87.67,256.64,157.54
ACQ000472,Everyday Essentials,49.36,97.98,303.55,97.71,185.77,45.01,197.17
ACQ000473,Dining Enthusiast,99.74,382.59,127.11,152.01,92.32,136.42,111.83
ACQ000474,Everyday Essentials,61.83,113.18,353.17,115.63,240.61,64.12,253.38
ACQ000475,Dining Enthusiast,70.06,316.3,106.01,136.21,68.24,104.16,97.09
ACQ000476,Online Shopper,84.47,184.98,173.59,839.05,93.96,268.0,183.43
ACQ000477,Balanced Spender,108.81,115.62,121.36,116.94,122.73,125.98,121.94
ACQ000478,Balanced Spender,209.5,219.83,215.53,221.52,222.98,210.05,220.29
ACQ000479,Everyday Essentials,48.47,93.61,285.49,100.32,208.0,46.32,205.71
ACQ000480,Online Shopper,62.81,124.77,134.39,563.12,63.08,184.82,119.42
ACQ000481,Dining Enthusiast,144.02,615.58,217.16,254.0,145.19,218.62,175.67
ACQ000482,Balanced Spender,260.87,279.4,236.47,240.37,253.3,259.66,304.02
ACQ000483,Online Shopper,35.12,67.77,74.52,320.44,33.31,104.79,69.88
ACQ000484,Frequent Traveler,448.44,193.05,116.11,172.9,62.89,127.82,199.63
ACQ000485,Everyday Essentials,71.55,139.05,468.63,142.08,289.79,70.67,289.26
ACQ000486,Online Shopper,65.3,143.33,134.31,583.85,65.95,226.78,133.1
ACQ000487,Online Shopper,41.24,75.78,80.69,333.54,37.98,109.13,79.52
ACQ000488,Balanced Spender,143.19,141.14,143.82,134.24,134.29,137.54,145.93
ACQ000489,Frequent Traveler,573.77,235.51,127.32,183.2,83.34,155.68,245.99
ACQ000490,Frequent Traveler,417.92,154.49,91.79,127.21,49.88,103.9,153.95
ACQ000491,Everyday Essentials,33.64,61.59,205.07,68.83,135.29,31.86,131.95
ACQ000492,Frequent Traveler,559.57,260.89,137.87,182.11,78.17,145.72,231.48
ACQ000493,Everyday Essentials,60.17,113.02,343.1,115.13,240.09,64.61,229.39
ACQ000494,Frequent Traveler,350.68,173.44,76.69,139.0,54.18,121.52,156.57
ACQ000495,Everyday Essentials,61.66,126.52,377.86,118.89,271.91,60.38,256.48
ACQ000496,Frequent Traveler,331.38,135.79,75.36,104.93,45.51,93.45,132.26
ACQ000497,Frequent Traveler,433.94,180.43,92.28,148.91,64.29,119.37,186.92
ACQ000498,Online Shopper,54.66,110.14,110.32,464.37,61.63,157.74,108.88
ACQ000499,Online Shopper,60.63,117.62,131.35,575.24,64.23,185.42,135.6
ACQ000500,Online Shopper,49.73,107.9,91.3,436.79,49.19,154.54,107.46
ACQ000501,Everyday Essentials,48.52,105.77,320.29,108.27,232.58,52.51,241.21
ACQ000502,Dining Enthusiast,142.99,658.43,199.24,278.1,138.33,210.58,182.84
ACQ000503,Everyday Essentials,47.66,106.77,310.91,106.57,210.53,53.25,202.91
ACQ000504,Balanced Spender,200.1,228.45,221.62,218.94,223.18,240.11,231.05
ACQ000505,Dining Enthusiast,73.23,318.43,101.27,130.14,65.13,98.21,91.05
ACQ000506,Dining Enthusiast,91.14,400.08,130.73,180.18,88.09,140.66,111.31
ACQ000507,Online Shopper,42.91,99.77,89.73,436.0,49.1,152.81,90.47
ACQ000508,Everyday Essentials,41.58,87.44,265.91,84.63,181.03,43.4,165.44
ACQ000509,Balanced Spender,110.96,107.18,113.51,112.2,118.66,123.2,124.48
ACQ000510,Online Shopper,53.27,105.65,105.19,457.26,54.37,160.09,98.45
ACQ000511,Everyday Essentials,49.81,105.91,319.53,109.14,198.93,55.93,198.97
ACQ000512,Everyday Essentials,68.62,138.42,396.52,156.64,286.74,72.93,280.53
ACQ000513,Balanced Spender,254.37,235.41,241.22,251.72,265.89,256.27,274.32
ACQ000514,Balanced Spender,167.08,150.37,166.76,159.54,146.12,167.65,157.51
ACQ000515,Everyday Essentials,67.78,119.05,393.26,126.46,262.24,68.04,261.85
ACQ000516,Dining Enthusiast,54.57,243.78,77.33,103.73,60.7,88.54,73.82
ACQ000517,Dining Enthusiast,132.15,572.04,216.84,248.98,138.88,196.29,178.02
ACQ000518,Everyday Essentials,41.52,99.81,256.72,82.92,172.81,45.32,160.61
ACQ000519,Dining Enthusiast,51.86,242.21,79.28,104.44,54.13,82.23,63.83
ACQ000520,Dining Enthusiast,105.97,486.06,168.87,203.55,111.32,173.28,139.28
ACQ000521,Balanced Spender,150.7,160.89,162.64,150.85,155.76,173.46,151.59
ACQ000522,Everyday Essentials,54.59,108.5,328.47,112.33,220.38,52.05,217.27
ACQ000523,Online Shopper,90.63,173.12,156.51,746.95,83.54,261.44,153.4
ACQ000524,Frequent Traveler,528.37,227.25,119.8,170.46,67.12,143.64,222.54
ACQ000525,Frequent Traveler,419.13,201.76,98.16,161.58,67.64,128.14,199.18
ACQ000526,Dining Enthusiast,95.89,441.02,159.28,211.76,113.3,151.87,134.11
ACQ000527,Balanced Spender,217.19,223.31,223.95,218.02,240.93,268.85,230.92
ACQ000528,Dining Enthusiast,81.42,410.28,138.18,189.45,90.61,132.03,115.11
ACQ000529,Online Shopper,75.83,152.4,148.46,736.24,85.74,242.29,154.27
ACQ000530,Online Shopper,52.21,115.62,103.29,475.63,51.76,168.42,116.97
ACQ000531,Frequent Traveler,288.16,127.14,61.93,93.06,34.42,81.91,123.97
ACQ000532,Everyday Essentials,39.86,80.09,223.83,75.03,152.77,42.16,162.87
ACQ000533,Online Shopper,38.86,78.36,80.24,323.32,41.45,116.25,74.15
ACQ000534,Frequent Traveler,343.49,151.14,73.63,119.66,46.97,105.57,145.11
ACQ000535,Dining Enthusiast,130.54,520.92,182.31,242.38,118.69,188.6,153.58
ACQ000536,Everyday Essentials,78.9,149.81,466.92,156.26,308.39,81.17,308.02
ACQ000537,Everyday Essentials,67.84,140.14,424.43,126.9,282.68,63.75,278.69
ACQ000538,Frequent Traveler,216.07,91.46,47.95,80.37,29.65,65.5,90.14
ACQ000539,Online Shopper,62.02,117.78,118.17,533.41,60.81,162.54,116.13
ACQ000540,Everyday Essentials,82.82,175.64,543.48,176.0,352.64,92.87,333.23
ACQ000541,Dining Enthusiast,85.46,336.13,118.99,146.97,77.29,122.0,105.16
ACQ000542,Frequent Traveler,350.23,156.76,83.86,118.65,52.92,106.48,156.13
ACQ000543,Everyday Essentials,73.63,178.17,379.05,150.93,302.19,80.0,318.74
ACQ000544,Balanced Spender,152.8,147.04,157.4,142.14,157.51,159.44,171.22
ACQ000545,Frequent Traveler,254.74,107.59,51.19,85.23,33.09,73.21,112.31
ACQ000546,Online Shopper,46.68,92.12,87.84,393.46,47.25,122.15,90.85
ACQ000547,Frequent Traveler,652.23,229.72,133.9,212.39,77.73,176.23,243.21
ACQ000548,Online Shopper,33.92,69.15,70.77,265.91,32.28,102.13,66.9
ACQ000549,Frequent Traveler,427.73,199.74,107.35,150.89,65.93,131.79,179.43
ACQ000550,Balanced Spender,82.22,87.73,87.92,96.73,88.52,96.35,94.7
ACQ000551,Online Shopper,33.29,64.22,63.3,292.08,30.74,96.6,62.16
ACQ000552,Online Shopper,58.17,97.31,106.5,512.43,57.44,168.88,116.33
ACQ000553,Dining Enthusiast,82.09,306.34,124.62,141.17,81.05,107.73,101.53
ACQ000554,Everyday Essentials,31.02,60.84,174.83,67.9,111.95,29.87,124.61
ACQ000555,Online Shopper,44.71,91.76,92.28,387.71,43.17,134.73,84.28
ACQ000556,Balanced Spender,200.54,188.67,195.01,194.94,198.11,187.76,220.99
ACQ000557,Balanced Spender,248.59,209.48,227.24,217.34,232.72,253.6,240.03
ACQ000558,Everyday Essentials,79.99,159.41,499.36,156.8,325.37,83.47,343.3
ACQ000559,Frequent Traveler,563.87,208.16,114.49,160.47,71.12,128.4,212.63
ACQ000560,Frequent Traveler,489.18,237.94,123.81,183.71,77.57,153.93,230.21
ACQ000561,Balanced Spender,133.22,132.73,135.25,135.89,135.88,148.68,133.5
ACQ000562,Everyday Essentials,71.58,141.88,444.19,161.73,334.52,78.98,293.22
ACQ000563,Online Shopper,80.54,159.48,147.33,713.13,75.96,238.02,153.76
ACQ000564,Frequent Traveler,259.06,116.75,61.29,99.27,39.41,73.39,121.03
ACQ000565,Online Shopper,73.13,137.88,154.7,614.27,68.26,198.67,139.89
ACQ000566,Online Shopper,41.06,78.83,77.5,337.85,37.69,121.42,84.49
ACQ000567,Dining Enthusiast,97.36,409.89,156.87,192.33,97.41,154.84,125.63
ACQ000568,Everyday Essentials,87.34,163.65,501.27,171.3,336.25,86.03,338.53
ACQ000569,Everyday Essentials,53.54,113.65,354.24,106.99,221.26,60.75,246.39
ACQ000570,Everyday Essentials,81.14,137.55,505.08,144.94,317.65,79.45,314.31
ACQ000571,Frequent Traveler,658.61,269.87,133.27,221.39,88.39,174.68,273.58
ACQ000572,Balanced Spender,115.9,117.57,119.71,112.53,108.97,124.35,130.37
ACQ000573,Balanced Spender,180.96,187.92,174.54,190.98,194.95,183.35,200.65
ACQ000574,Dining Enthusiast,73.25,297.45,105.82,136.17,71.23,120.76,91.4
ACQ000575,Dining Enthusiast,82.14,313.29,116.59,146.48,74.06,123.6,91.74
ACQ000576,Balanced Spender,257.29,237.02,229.45,239.26,248.02,266.3,254.02
ACQ000577,Frequent Traveler,268.48,104.6,51.95,82.99,33.12,76.4,101.43
ACQ000578,Dining Enthusiast,131.28,476.88,168.22,208.24,122.97,177.46,143.02
ACQ000579,Balanced Spender,232.78,224.78,223.07,198.46,224.69,231.54,246.12
ACQ000580,Everyday Essentials,32.34,63.62,185.21,67.92,123.5,32.05,131.7
ACQ000581,Dining Enthusiast,112.5,555.16,164.36,236.0,114.2,192.63,148.34
ACQ000582,Balanced Spender,122.29,121.57,118.05,126.99,118.21,121.48,124.6
ACQ000583,Everyday Essentials,43.8,94.25,290.54,93.37,181.01,47.24,186.98
ACQ000584,Balanced Spender,108.66,103.75,106.6,118.0,111.29,113.78,118.6
ACQ000585,Online Shopper,73.57,128.0,131.74,612.81,68.0,220.65,131.7
ACQ000586,Frequent Traveler,592.69,246.7,127.95,183.34,79.27,143.16,245.23
ACQ000587,Dining Enthusiast,98.59,428.34,167.58,206.19,115.2,152.02,134.2
ACQ000588,Online Shopper,58.53,119.61,131.43,553.46,61.75,179.53,121.75
ACQ000589,Everyday Essentials,80.87,164.2,479.69,153.45,327.31,77.2,340.82
ACQ000590,Online Shopper,43.88,84.27,91.58,381.17,46.24,133.8,89.34
ACQ000591,Online Shopper,33.38,61.71,63.11,270.33,30.49,102.01,69.55
ACQ000592,Dining Enthusiast,81.07,372.03,127.21,163.9,84.56,130.25,96.77
ACQ000593,Online Shopper,86.51,183.18,174.47,843.19,89.87,268.17,182.67
ACQ000594,Balanced Spender,199.62,219.35,210.56,207.54,206.83,240.67,228.14
ACQ000595,Dining Enthusiast,57.94,285.71,95.73,118.97,61.59,88.59,78.29
ACQ000596,Everyday Essentials,82.84,176.89,577.02,163.8,322.79,78.96,342.95
ACQ000597,Online Shopper,41.35,81.78,95.29,365.23,41.95,126.75,78.3
ACQ000598,Frequent Traveler,405.74,175.46,93.51,145.07,56.49,112.15,184.16
ACQ000599,Dining Enthusiast,143.73,623.58,204.88,226.17,146.34,194.37,163.63
ACQ000600,Frequent Traveler,380.04,189.96,95.14,141.74,57.99,105.42,167.38
ACQ000601,Balanced Spender,236.34,247.13,243.15,240.59,241.08,246.31,281.76
ACQ000602,Online Shopper,52.55,106.39,104.68,401.38,51.44,166.85,92.24
ACQ000603,Frequent Traveler,248.2,103.51,61.26,84.97,40.06,79.64,109.07
ACQ000604,Everyday Essentials,33.97,73.05,248.14,75.02,166.11,38.62,157.75
ACQ000605,Frequent Traveler,460.34,186.7,105.31,153.74,59.63,126.26,198.2
ACQ000606,Balanced Spender,104.29,110.72,111.74,113.57,116.45,124.94,116.29
ACQ000607,Balanced Spender,203.81,220.42,209.75,210.02,212.17,236.26,242.54
